"YEAR","STATE","AGE_CATEGORY","GENDER","DISEASE_CATEGORY","PATIENTS","OFFICE_VISITS","A1C_MEAN","A1C_MEDIAN","A1C_STDDEV","WEIGHT_MEAN","WEIGHT_MEDIAN","WEIGHT_STDDEV","BMI_MEAN","BMI_MEDIAN","BMI_STDDEV","FBG_MEAN","FBG_MEDIAN","FBG_STDDEV","SBP_MEAN","SBP_MEDIAN","SBP_STDDEV","DBP_MEAN","DBP_MEDIAN","DBP_STDDEV"
"2010","FL","3","Female","1","1298","21157","7.07","6.8","1.12","177.33","173","42.27","31.84","31.09","6.86","124.63","116","44.21","132.69","130","19.31","70.06","70","9.94"
"2010","FL","3","Female","2","1679","25978","6.86","6.6","1.1","175.59","171","41.23","31.54","30.72","6.76","118.97","109","41.01","132.98","130","18.93","70.76","70","10.01"
"2010","FL","3","Male","1","1204","17045","7.03","6.8","1.09","204.76","200","42.8","30.87","30.17","5.5","128.79","119","47.11","129.22","129","17.73","70.22","70","9.66"
"2010","FL","3","Male","2","1556","20938","6.79","6.5","1.08","204.31","200","40.73","30.73","30.08","5.45","121.27","111","40.09","129.79","130","17.59","71.09","70","9.77"
"2010","FL","4","Female","1","473","7308","6.88","6.6","1.08","157.73","154.12","33.42","28.94","28.53","5.76","124.35","115","42.05","133.93","130","20.08","68.63","70","10.05"
"2010","FL","4","Female","2","692","10455","6.66","6.4","1.03","154.88","151.5","33.19","28.33","27.48","5.72","116.72","108","36.27","133.29","130","19.66","68.99","70","9.89"
"2010","FL","4","Male","1","454","6573","6.81","6.6","1.02","183.51","180","33.08","28.08","27.51","4.48","125.34","116","44.08","129.58","128","18.41","68.2","68","9.81"
"2010","FL","4","Male","2","584","8332","6.63","6.4","0.98","182.77","180","31.49","27.97","27.56","4.29","119.57","110","40.34","129.98","129","18.26","68.72","70","9.59"
"2010","GA","1","Female","1","408","3937","7.57","6.8","2.04","231.01","222","61.75","38.04","36.21","9.8","155.61","133","78.08","127.85","126","17.96","80.07","80","11.26"
"2010","GA","1","Female","2","402","3865","7.06","6.3","1.92","236.92","227.2","64.74","38.63","37.03","9.87","136.48","109","71.91","130.83","130","17.58","81.81","80","11.26"
"2010","GA","1","Male","1","257","2064","7.84","7.1","2.09","256.82","250","67.05","36.35","35.13","8.35","162.71","133","80.37","131.73","130","17.78","83.49","82","11.51"
"2010","GA","1","Male","2","276","2318","7.39","6.7","2.04","261.18","254","65.86","36.81","35.52","8.28","147.96","117","81.2","133.1","131","17.79","84.51","84","11.77"
"2010","GA","2","Female","1","2276","27014","7.16","6.7","1.51","214.35","208.55","53.29","36.35","35.53","8.37","142.88","125","62.72","131.73","130","18.84","78.14","79","10.85"
"2010","GA","2","Female","2","2771","30659","6.93","6.5","1.48","213.52","207","51.92","36.3","35.5","8.2","133.17","115","58.77","132.74","130","18.35","79.12","80","11.04"
"2010","GA","2","Male","1","1866","18114","7.23","6.8","1.58","237.15","229.6","53.43","33.97","32.94","6.79","149","130","65.58","131.63","130","17.23","79.51","80","10.36"
"2010","GA","2","Male","2","2058","19426","7.03","6.6","1.57","239.42","231.4","53.81","34.31","33.26","6.93","139.94","121","61.3","132.83","130","17.6","80.58","80","10.66"
"2010","GA","3","Female","1","1806","23253","6.8","6.5","1.16","189.03","184.49","42.85","32.46","31.65","7.09","135.19","120","54.79","134.64","132","18.94","73.89","74","10.74"
"2010","GA","3","Female","2","2119","26003","6.69","6.4","1.13","188.51","183","42.59","32.45","31.56","7.02","129.46","115","51.02","135.04","132","18.77","74.32","74","10.88"
"2010","GA","3","Male","1","1446","15917","6.75","6.5","1.11","215.09","209.1","44.82","31.15","30.26","6.08","139.77","125","55.49","131.62","130","17.74","74.24","74","10.6"
"2010","GA","3","Male","2","1561","16851","6.63","6.4","1.06","215.9","210.1","44.64","31.32","30.46","6.08","134","119","52.54","132.3","130","17.89","74.78","74","10.64"
"2010","GA","4","Female","1","513","7321","6.58","6.4","0.97","160.23","157","36.66","28.22","27.76","6.03","129.07","116","48.23","135.89","133","20.86","71.78","70","11.02"
"2010","GA","4","Female","2","627","8589","6.5","6.2","0.95","159.06","156.38","35.85","28.03","27.59","5.9","125.49","112","46.98","136.05","134","20.38","71.82","70","11.07"
"2010","GA","4","Male","1","307","3958","6.69","6.5","1.06","190.26","187.6","32.01","27.98","27.8","4.33","133.17","118","52.56","130.24","129","19.32","70.31","70","10.27"
"2010","GA","4","Male","2","317","4083","6.64","6.4","1.11","190.71","189","32.36","27.92","27.73","4.32","130.44","115","51.15","132.04","130","19.67","71.19","70","10.24"
"2010","HI","2","Female","1","115","1140","7.44","7.1","1.15","184.65","182","47.56","33.47","33.03","7.5","137.91","127","44.02","126.46","126","15.75","77.28","78","9.94"
"2010","HI","2","Female","2","132","1263","7.17","6.9","1.34","189.38","185","55.62","33.64","33.76","7.82","128.99","118","45.23","130.6","130","16.58","79.33","80","10.49"
"2010","HI","2","Male","1","111","954","7.73","7.3","1.87","212.97","216","53.23","33.23","33.57","6.86","147.24","135","59.97","127.49","128","17.4","77.72","79","11.35"
"2010","HI","2","Male","2","123","1061","7.45","7.1","1.89","212.27","212","54.75","32.87","32.47","7.24","132.17","118","50.14","132.55","130","18.56","80.83","80","12.11"
"2010","HI","3","Female","1","114","1112","7.27","6.9","1.19","163.17","155.75","40.82","29.81","28.71","5.99","128.96","119.5","49.77","130.55","129","17.91","72.54","72","9.85"
"2010","HI","3","Female","2","123","1286","7.15","6.8","1.2","161.83","157","41.55","29.34","28.63","6.23","121.53","110","46.89","132.46","130","18.17","72.9","72","9.98"
"2010","HI","3","Male","2","122","1011","6.98","6.6","1.23","197.11","191","49.07","30.53","29.39","5.93","124.26","113","41.13","129.74","129","16.61","72.07","72","10.38"
"2010","IA","2","Female","1","260","2542","7.24","6.9","1.27","230.03","226","54","39.44","38.57","8.67","148.88","134.5","61.42","129.04","128","16.72","76.79","78","9.75"
"2010","IA","2","Female","2","225","2221","7.14","6.8","1.3","230.77","226","54.58","39.4","38.33","8.56","145.26","131","59.3","131.37","130","16.97","78.19","80","9.87"
"2010","IA","2","Male","1","232","1747","7.52","7","1.62","245.99","237","57.6","35.15","34.11","7.94","157.58","141","68.76","128.95","128","16.36","76.41","78","9.88"
"2010","IA","2","Male","2","224","1623","7.27","6.7","1.57","247.61","242.9","56.92","35.66","35.15","7.59","148.18","128","63.61","129.95","130","16.12","77.95","78","9.56"
"2010","IA","3","Female","1","258","2490","7.04","6.8","1.08","195.1","192","48.14","34.68","33.32","7.88","149.69","135","60.66","132.78","130","17.29","72.36","72","9.99"
"2010","IA","3","Female","2","250","2421","7.01","6.7","1.15","193.28","188","49.73","34.58","33.28","7.91","146.75","129","60.43","133.61","132","16.55","73.13","72","10.15"
"2010","IA","3","Male","1","200","1701","7.05","6.9","1.08","227.85","222.75","52.11","33.32","32.36","7.24","153.64","140","57.28","131.35","130","16.74","72.9","72","9.84"
"2010","IA","3","Male","2","197","1684","6.87","6.7","0.99","221.62","216","48.4","32.19","31.54","6.61","147.42","135","55.78","131.32","130","16.96","72.61","72","9.97"
"2010","IA","4","Female","1","131","1404","6.83","6.7","0.91","160.64","158","31.12","28.81","29","5.24","143.48","125","65.33","135.47","132","18.65","68.77","70","9.99"
"2010","IA","4","Female","2","147","1542","6.73","6.5","0.86","157.37","157","33.53","27.99","28.57","5.93","132.59","119","49.23","135.24","134","19.75","69.41","70","10.08"
"2010","ID","1","Female","1","263","2582","7.89","7.4","1.96","224.59","219.56","61.31","38.59","38.08","9.88","176.66","144","96.31","120.81","120","15.24","76.69","78","10.85"
"2010","ID","1","Female","2","150","1546","7.56","7.1","1.91","252.11","248.38","58.58","42.43","41.23","9.43","159.21","129","84.77","126.52","124","16.16","79.98","80","11.17"
"2010","ID","1","Male","1","210","1894","8.17","7.7","2.04","248.18","244.46","70.45","36.46","35.72","9.57","172.23","149","83.99","125.58","124","16.81","79.15","80","11.72"
"2010","ID","1","Male","2","161","1648","8.04","7.5","2.12","250.23","248.7","68.59","36.9","36","9.07","161.25","141","79.2","128.64","128","16.8","80.5","80","11.62"
"2010","ID","2","Female","1","1155","12311","7.69","7.2","1.84","216.97","208.56","55.59","37.15","36.03","8.81","152.96","131","73.75","127.49","126","17.3","76.1","77","10.98"
"2010","ID","2","Female","2","1058","11866","7.53","7","1.81","220.76","212.52","55.63","37.74","36.49","8.73","146.61","125","70.7","129.61","128","18.11","77.1","78","11.34"
"2010","ID","2","Male","1","917","8292","7.84","7.4","1.86","239.05","233","59.54","34.7","33.77","7.76","165.25","143","77.41","129.43","128","18.2","77.29","78","11.28"
"2010","ID","2","Male","2","847","8083","7.61","7.2","1.84","242.77","236","59.52","35.27","34.43","7.66","155.31","131","73.64","130.94","130","18.43","78.52","80","11.66"
"2010","ID","3","Female","1","840","10633","7.14","6.8","1.35","193.03","189","45.44","34.11","33.04","7.94","141.63","126","62.47","130.8","130","17.4","71.7","70","10.59"
"2010","ID","3","Female","2","931","11932","6.98","6.7","1.24","192.62","187.6","45.82","33.97","32.88","7.91","134.31","119","55.68","131.52","130","17.63","72.07","70","10.65"
"2010","ID","3","Male","1","765","9284","7.22","7","1.3","222.7","218.95","46.93","32.57","31.75","6.29","145.03","132","60.84","128.55","128","17.78","70.92","70","11.15"
"2010","ID","3","Male","2","809","10166","7.13","6.9","1.29","223.58","219.78","46.35","32.66","31.88","6.31","139.08","125","57.55","129.53","130","17.83","71.52","70","11.32"
"2010","ID","4","Female","1","347","5704","6.93","6.8","0.97","163.88","162.58","32.47","28.83","28.15","5.61","135.98","123","56.05","130.38","130","18.62","68.18","68","11.13"
"2010","ID","4","Female","2","400","6448","6.85","6.7","0.96","162.1","160","32.38","28.65","27.97","5.56","132.51","119","54.77","130.81","130","18.66","68.9","70","11.43"
"2010","ID","4","Male","1","258","3865","6.96","6.7","1.17","189.62","185","33.66","28.28","27.47","5.41","139.37","125","58.25","125.19","124","16.96","65.61","64","10.54"
"2010","ID","4","Male","2","280","4193","6.89","6.7","1.17","188.93","184.58","35.31","28.27","27.37","5.51","135.51","121","55.63","126.2","126","17.12","66.4","66","10.76"
"2010","IL","1","Female","1","603","5403","8","7.5","2.03","212.02","207","59","37.08","35.77","8.97","163.17","139","77.23","120.44","120","16.05","75.34","76","11.13"
"2010","IL","1","Female","2","339","3162","7.42","6.7","2","236.61","226.4","65.44","40.08","38.71","9.62","141.58","118","70.19","129.84","128","17.32","81.37","80","11.43"
"2010","IL","1","Male","1","471","2661","8.44","8","2.21","227.31","215.01","63.61","34.58","33.02","8.2","166.42","142","76.01","127.85","125","18.5","80.51","80","12.05"
"2010","IL","1","Male","2","294","1901","8.16","7.7","2.22","248.8","235.97","68.53","36.86","35.37","8.75","161.37","134","79.92","133.53","130","19.41","84.11","82","12.84"
"2010","IL","2","Female","1","2374","21653","7.7","7.3","1.72","204.95","198","54.2","36.24","35.18","8.41","153.16","133","69.7","130.13","129","19.09","76.3","77","10.89"
"2010","IL","2","Female","2","2227","20715","7.49","7","1.7","211.28","203.2","54.87","37.1","36.08","8.61","146.71","127","67.09","132.49","130","19.28","77.79","78","11.28"
"2010","IL","2","Male","1","1824","14050","7.74","7.3","1.79","224.09","214.38","57.31","33.61","32.5","7.24","157.7","138","70.69","131.21","130","19.5","78.06","78","11.32"
"2010","IL","2","Male","2","1580","13178","7.51","7","1.78","231.51","226","55.98","34.25","33.25","7.23","151.48","131","68.62","133.64","131","19.73","79.54","80","11.76"
"2010","IL","3","Female","1","1427","14526","7.23","6.9","1.41","189.71","185.99","45.28","34.08","33.2","7.39","144.16","130","60.91","134.32","132","19.93","72.25","72","10.87"
"2010","IL","3","Female","2","1515","15343","7.1","6.8","1.37","190.08","186","44.97","34.15","33.24","7.47","139.48","124","58.75","134.63","132","19.95","72.78","72","10.98"
"2010","IL","3","Male","1","1004","10249","7.21","6.9","1.4","212.99","208.01","46.66","31.92","31.3","6.43","147.98","134","60.41","131.5","130","18.99","71.77","70","10.88"
"2010","IL","3","Male","2","1012","10270","7.08","6.8","1.4","213.96","209.2","46.95","31.92","31.35","6.43","142.29","128","58.66","133.02","130","19.46","72.83","72","11.06"
"2010","IL","4","Female","1","420","4965","6.9","6.7","1.13","165.31","162.89","33.15","30.34","29.52","5.97","140.01","127","55.69","134.66","132","20.36","68.42","68","11.55"
"2010","IL","4","Female","2","491","5833","6.77","6.6","1.11","163.44","161","33.17","29.81","29.01","5.8","133.61","120","53.21","135.04","132","20.95","69.13","68","11.91"
"2010","IL","4","Male","1","282","3273","6.74","6.6","1","193.36","189","36.63","29.18","28.97","5.17","145.02","129","58.39","129.75","128","19.58","66.97","68","9.98"
"2010","IL","4","Male","2","281","3343","6.67","6.5","1.05","192.41","189.4","35.51","29.21","29.07","5.13","138.31","122","57.09","130.58","128","20.06","67.28","68","10.28"
"2010","IN","1","Female","1","250","2404","7.5","6.8","2.01","228.32","224","61.72","38.93","38.61","9.58","159.59","122","88.86","123.62","122","16.52","77.63","78","11.25"
"2010","IN","1","Female","2","163","1532","7.1","6.5","1.97","245.8","235","65.56","41.44","40.77","9.41","143.58","114","83.56","128.54","126","17.62","80.44","80","11.17"
"2010","IN","1","Male","1","151","1021","7.75","7.2","2.04","259.7","253","83.42","37.4","36.68","11","167.66","141","92.23","127.31","126","16.71","80.45","80","11.75"
"2010","IN","1","Male","2","110","877","7.33","6.7","1.92","276.69","263","73.95","39.94","39.22","9.74","155.33","128","92.94","131.54","130","18.1","82.29","82","12.26"
"2010","IN","2","Female","1","1019","10082","7.22","6.7","1.67","219.49","213","52.56","37.79","36.87","8.66","148.27","125","74.08","128.9","128","18.1","76.01","76","10.54"
"2010","IN","2","Female","2","976","9593","6.98","6.5","1.62","219.77","212","51.67","37.9","36.69","8.6","139.38","118","68.6","131.61","130","18.63","77.81","78","11"
"2010","IN","2","Male","1","1113","8668","7.25","6.9","1.59","248.56","241","60.7","35.56","34.64","8.02","152.28","133","73.43","129.82","128","18.22","76.94","78","10.93"
"2010","IN","2","Male","2","963","7922","7.07","6.7","1.61","248.75","241.6","56.33","35.75","34.96","7.62","144.4","124","66.9","130.61","130","18.67","77.55","78","11.36"
"2010","IN","3","Female","1","876","9183","6.88","6.6","1.28","191.97","185","46.06","33.95","32.66","7.91","139.84","124","59.66","132.99","130","19.89","71.32","70","10.91"
"2010","IN","3","Female","2","889","9657","6.74","6.4","1.25","188.73","183","44.44","33.49","32.43","7.71","137.22","121","57.86","133.52","130","20.24","71.34","70","11.27"
"2010","IN","3","Male","1","797","7246","6.89","6.7","1.22","217.54","212","47.54","31.78","31.06","6.12","142.1","128","60.5","128.2","128","19.5","71.04","70","11.05"
"2010","IN","3","Male","2","705","6564","6.78","6.5","1.28","217.44","212","47.74","31.64","30.97","6.2","135.59","121","56.12","130.67","130","19.35","71.72","70","10.95"
"2010","IN","4","Female","1","292","3151","6.6","6.4","1.05","157.58","157","31.43","28.14","27.62","5.73","134.48","121","49.97","132.48","130","19.9","67.83","68","11.02"
"2010","IN","4","Female","2","309","3422","6.52","6.3","1.1","156.08","155.75","33.25","28","27.47","6.15","132.68","119","48.13","132.49","130","21.11","67.68","67","10.85"
"2010","IN","4","Male","1","195","1981","6.73","6.6","1","195.32","192.2","36.65","28.91","28.38","4.74","142.41","127","64.53","130.25","130","19.16","67.22","66","10.6"
"2010","IN","4","Male","2","184","1885","6.63","6.5","0.98","193.83","186.8","40.41","28.56","27.72","5.3","136.69","123","59.57","127.41","127","20.71","66.79","66","10.95"
"2010","KS","2","Female","1","467","3766","7.64","7.1","1.79","223.52","216.5","59.76","37.97","36.94","9.45","167.36","143","81.08","133.12","130","21.73","75.58","75","11.49"
"2010","KS","2","Female","2","555","4441","7.35","6.8","1.8","226.89","222","58.58","38.57","37.66","9.42","156.77","130","78.02","134.53","132","21.86","76.8","77","11.51"
"2010","KS","2","Male","1","467","2748","7.57","7.1","1.75","238.14","232","56.17","34.3","33.35","7.28","158.31","138","73.47","134.04","132","20.27","77.45","78","11.47"
"2010","KS","2","Male","2","534","3087","7.35","6.8","1.85","241.68","233.4","55.27","34.67","33.48","7.29","151.94","128","73.33","135.04","134","20.48","78.66","80","11.84"
"2010","KS","3","Female","1","421","3030","7.09","6.7","1.32","189.16","182","46.2","33.3","32.36","7.43","148.45","134","59.51","137.15","135","21.68","72.27","71","11.42"
"2010","KS","3","Female","2","519","3660","6.88","6.6","1.28","189.25","182","45.01","33.1","32.12","7.25","140.44","126","56.38","137.33","135","21.31","73.23","72","11.52"
"2010","KS","3","Male","1","449","2900","7.02","6.7","1.27","213.82","204.05","49.42","31.59","30.25","6.44","147.23","134","56.4","131.87","130","19.81","72.32","71","10.86"
"2010","KS","3","Male","2","544","3327","6.9","6.6","1.31","217.92","207","49.39","32.18","30.95","6.65","142.62","129","55.84","132.28","130","19.79","73.26","72","10.68"
